id,link,cooktime,calories,servingsize,carbs,fats,proteines,description,directions,insertdate,image
4edd8f2b-6cbd-4968-bb8d-338dc3ec8de9,https://myfridgefood.com/recipes/crock-pot-recipe-contest/liver-and-onions/,180.0,325.0,8.0,18.0,13.1,32.1,,"directions     Dredge liver in flour and brown quickly in hot oil.   Remove liver and place in bottom of crock-pot..   Add sliced onion to same oil in skillet and brown and place on top of liver in crock-pot.   Add cream of mushroom soup and cook on low 2-3 hours.   Gravy is wonderful over mashed potatoes.",2024-08-22,http://myfridgefood.com/media/7125/emptyplate-001.jpg
4f16d0a7-d0f0-4d9d-8439-fff63f93696b,https://myfridgefood.com/recipes/sandwiches-burgers/meatball-sandwich-casserole/,60.0,289.0,6.0,22.0,16.0,21.0,,"directions   Preheat oven to 350. Meanwhile, slice your bread. Brush each slice with olive oil on one side. Bake bread for about 5-10 minutes or until the edges are golden brown. In a separate bowl, mix meatballs, bell pepper & onion, & spaghetti sauce to coat. Remove the bread from the oven and spoon the meatball mixture into the dish on top of the bread. Return to oven and bake for 25-30 minutes or until thoroughly heated through in the center.  Pull it out at about 25 minutes and cover with the mozzarella cheese and bake for another 5 minutes. PERFECT!",2024-08-22,http://myfridgefood.com/Media/Recipe/a84f5a98021adba8f4c8280e840ddb9d.jpg
4f238738-2435-4254-a8d6-d3f4edbbf62d,https://myfridgefood.com/recipes/entree-chicken/orange-chicken-stir-fry/,30.0,424.0,4.0,59.3,7.0,33.8,,"directions     In a blender, combine all the sauce ingredients and make a smooth paste. Ensure the garlic is blended in well.   Take a pan and sauté the broccoli until they are cooked nicely. This could take up to 10 minutes. You can also choose to steam the broccoli which should take about 5 minutes. To caramelize the broccoli, add a little sauce to the pan. You can keep it simple as well.   In a pan, sauté the chicken until they are cooked nicely. This can take about 5 minutes. Add some sauce and mix well. Once the chicken is done, remove the pan from the heat.   Mix the chicken, sauce and broccoli in the pan together. Heat the mixture until it has combined well.     from  AllTopFood.com - see much more here!!",2024-08-22,http://myfridgefood.com/media/7435/orangechickenfry.jpg
4f333ff9-4b80-48ad-b650-48c55ef306bd,https://myfridgefood.com/recipes/entree-chicken/lemonade-chicken-crock-pot/,240.0,383.0,4.0,34.0,14.0,31.0,,"directions                          1 Arrange chicken pieces in crock pot.  2 Mix lemonade, brown sugar, and ketchup together well.  3 Pour over chicken and cover.  4 Cook on high for 3-4 hours or on low for 6-8 hours.  5 Remove chicken from pot but keep it covered so it stays hot.  6 Transfer liquid to saucepan and skim fat.  7 Combine cornstarch and cold water and add slowly to liquid, while stirring over low heat.  8 Serve when thickened.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
4f3945e1-ed53-4737-bb00-d87b0de35a3a,https://myfridgefood.com/recipes/sandwiches-burgers/turkey-dorito-sammich/,5.0,338.0,0.0,29.0,12.0,29.0,,"directions                          You should know how to make a sandwich :]",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
4f3ade81-e58a-4a81-916f-1b13b266ab24,https://myfridgefood.com/recipes/entree-chicken/almond-chicken/,25.0,574.0,6.0,6.0,50.0,27.0,,"directions                          Pat chicken dry with paper towels. Cut into strips 1/2" wide by 3" long. Stir soy sauce, rice wine, chicken stock, sugar, cornstarch, ginger, and garlic together. Place chicken in marinade, turning to coat. Marinate at least one hour, turning chicken after half an hour. Remove chicken from marinade and drain on paper towels. Beat egg slightly with 1/2 teaspoon water. One by one, dip chicken pieces in egg and roll in almonds to coat. Let almond coated pieces set 15 minutes. Heat oil to 350ÂºF.. Fry chicken pieces in batches one layer deep until crisp, golden brown. Be sure to let oil come back up to 350ÂºF. between batches. Drain on paper towels and serve at once. Serving Ideas : Garnish with chopped green onion.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
4f8ac412-dfff-4896-87a4-1b6f1d552651,https://myfridgefood.com/recipes/pasta-and-pizza/french-fry-pizza-gluten-free/,20.0,377.0,8.0,36.3,20.9,11.0,,"directions   Pre-heat your oven to 400 degrees F.    Fry your French fries in a large pot or fryer at 350 degrees for 3 ½ – 4 minutes until nicely golden and crispy. Remove from fry oil and place on a paper towel lined plate and sprinkle generously with salt.   As soon as French fries are cool to the touch line a 12” skillet or a pizza pan with the French Fries. Using the sides of the skillet or the edge of the pizza pan as a guide make a circular crust with the fries in a single layer. Fill in and holes with additional fries. Don’t be afraid to break the fries into smaller pieces to fill in the gaps. A nice even layer of fries is what you are looking for.   Take 1 cup of the shredded mozzarella and sprinkle in an even layer across the French fries. The cheese will act as glue, keeping your “crust” together. So be liberal with the cheese and make sure there is some covering the entire pizza in a single layer and in all the nooks and crannies. Place in 400 degree F oven for 5 minutes.   Remove pizza from oven. The cheese should be melted thoroughly. Set pan on a heat safe surface. Turn your oven setting to broil.   Spoon ¾ cup of tomato sauce in an even and circular layer across the top of your pizza keeping about a half inch away from the edges. Now spread the remaining 1 cup of shredded cheese over the sauce also keeping a half inch away from the edge. At this point add your toppings (optional).   Place the pan back in the oven, which is now on broil, for an additional 5 minutes or until the top of your cheese begins to brown.   Remove from oven and let cool for about 5 minutes before serving.       Submitted by  Foodinese - more here!",2024-08-22,http://myfridgefood.com/media/6791/frenchfrypizza-001.jpg
4f9178eb-343d-4720-931b-3934ce612470,https://myfridgefood.com/recipes/appetizer/spinach-artichoke-bites/,20.0,269.0,12.0,33.8,11.2,8.8,,"directions     Preheat your oven to 375 degrees F.  Lightly spray mini muffin tins with baking spray.   Combine the first six ingredients in a large bowl, stirring well and set mixture aside.   Roll your crescent roll dough out onto a large cutting board/work surface.  Working with half of the dough at time (4 triangles), pinch all of the creases together so that you’re left with one big piece of dough.   Cut the dough into 12 roughly even squares (either using a knife, or pizza cutter).   Press a dough square into each section of a mini muffin tin.   Using a teaspoon, fill each cup with the spinach & artichoke mixture.   Sprinkle each spinach & artichoke bite with a little shredded mozzarella.   Bake in the oven for 12 minutes.   Wait until they’re cool enough to touch ( a few minutes), then use a spoon to get them out of the pan & onto a plate or serving dish.     from  Decor-Lust - much more here!!",2024-08-22,http://myfridgefood.com/media/7544/spinartichokebites.jpg
4fb4d0be-1410-425c-9511-79a261e35aaf,https://myfridgefood.com/recipes/entree-seafood/bisquick-tuna/,40.0,420.0,5.0,21.0,25.0,26.0,,"directions                          1. Grease a 10" x 1.5" pie plate.  2. In a bowl using a spoon, combine tuna, sharp cheese, cream cheese, and onion. Pour this mixture into the greased pie plate.  3. In a blender, beat milk, Bisquick, eggs and salt for 15 seconds on high.  3. Pour this batter on top of the tuna mixture.  4. Bake at 400F for 35 to 40 minutes.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
4fc094b5-87de-40b0-8fda-409ca1d6f84a,https://myfridgefood.com/recipes/pasta-and-pizza/deep-dish-pizza-muffins/,30.0,237.0,8.0,31.4,7.0,12.9,,"directions     Preheat oven to 425 degrees and spray cavities of a muffin pan with cooking spray.   Remove pizza dough from packaging and allow it to come to room temperature on a floured surface. Using a rolling pin or your hands, roll out into a thin layer. Using either a round cookie cutter, an egg fry ring, or even an empty can, cut rounds out of the dough.   Using your fingers, stretch the dough without tearing and press into muffin cups.   Next, assemble pizzas. I like to put a small slice of fresh mozzarella in first to prevent crust from getting soggy. Top with 1-2 tablespoons of pizza sauce, another small slice of mozzarella, and some parmesan cheese. Sprinkle with a little Italian seasoning and add your favorite pizza toppings.   Bake for 15-20 minutes, or until crust is golden brown and cheese is melty and bubbly.     submitted by  EisforEat.com - more details here!",2024-08-22,http://myfridgefood.com/media/7284/deepdishpizzamuffin.jpg
4fc16b02-fb87-484c-bf1e-482b94efcab2,https://myfridgefood.com/recipes/entree-beef/easy-mexican-casserole/,30.0,507.0,6.0,33.8,23.3,40.4,,"directions     Preheat oven to 325 degrees. In a large skillet, brown meat and drain off fat. Stir in beans, tomatoes, onion, taco seasoning, soup and water.   Simmer over medium-low heat until everything is well combined and heated through.   Grease a 9×13 casserole dish. Put down a layer of crushed tortilla chips, followed by a layer of the meat/bean mixture, then half of the cheddar cheese.   Repeat layers.   Cover with foil and bake for 20-30 minutes, or until bubbly.   Let sit for 5-10 minutes before serving. Top with sour cream and salsa.     from  RecipesOverTheWorld - more here!",2024-08-22,http://myfridgefood.com/media/7850/easymexicasserole.jpg
4fe98274-be22-46f2-a39e-dd386d648d3f,https://myfridgefood.com/recipes/entree-seafood/more-baked-fried-shrimp/,30.0,533.0,4.0,25.6,26.1,53.6,,"directions     FOR THE SHRIMP       Preheat oven to 475F.       Pour olive oil in a rimmed baking sheet/pan and spread around to cover the bottom of the pan. Set aside.       In a bowl, combine flour and 1 teaspoon salt; mix to combine.       Pour the egg whites in a separate bowl and beat lightly.       In a third bowl, combine panko crumbs, 1 teaspoon salt and cayenne pepper; mix until well incorporated.       Roll shrimp in flour, one by one, shaking off excess.       Dip in egg whites and then roll in bread crumbs.       Transfer shrimp to previously prepared pan and evenly spray each shrimp with cooking spray.       Bake for 7 minutes; turn over and continue to bake for 5 to 6 minutes, or until golden brown.       Remove from oven.       Arrange on serving plate and garnish with fresh parsley.         FOR THE GARLIC DIPPING SAUCE       Melt butter in a saucepan.       When completely melted, remove from heat and let stand about 20 seconds.       Pick up the saucepan and tilt it towards you; using a spoon, remove the foamy layer on top and discard foam.       Whisk in garlic powder and salt.       Transfer to a serving bowl.       Serve with the prepared shrimp.",2024-08-22,http://myfridgefood.com/media/8403/bakedlemonshrimp.jpg
4feede9a-0b78-407f-af16-a9a74ec2ddb4,https://myfridgefood.com/recipes/entree-beef/stroganoff/,15.0,292.0,6.0,8.0,17.0,27.0,,"directions   Brown beef in large skillet. Drain grease. Mix soup and milk and pour in skillet. Mix in onion powder, garlic powder, salt, and pepper. Bring to a boil and let simmer for 5 minutes. Stir in sour cream and heat through. Serve over noodles.",2024-08-22,http://myfridgefood.com/Media/Recipe/1328217412stroganoff.jpg
4fef00a9-cfda-433a-8d0e-7d2aa11920a4,https://myfridgefood.com/recipes/entree-chicken/creamy-chicken-bake/,50.0,598.0,4.0,28.1,24.8,62.3,,"directions     Preheat oven to 350 degrees F (175 degrees C).    Place chicken breasts in a 9x13 inch baking dish. Season with ground black pepper to taste.   Top each breast with a slice of cheese.    Mix together the soup and milk and pour mixture over chicken.   Sprinkle bread crumbs on top and drizzle with melted butter/margarine.   Bake covered in the preheated oven for 30 minutes.   Uncover and bake for another 20 minutes or until golden brown.     from  NewCakeRecipes - more here!!",2024-08-22,http://myfridgefood.com/media/7706/reallygoodchicken.jpg
5010c266-8c73-40a8-a26e-ca4b95c4fa3e,https://myfridgefood.com/recipes/entree-beef/crockpot-pot-roast/,300.0,460.0,1.0,4.0,22.0,62.0,,"directions                          place 1 cup of chicken broth in the crockpot, cover the pot roast with 1/2 can of cream of mushroom soup and the all the onion soup mix, mix the other 1/2 can of cream of mushroom soup into the chicken broth. place the pot roast in the chicken broth, place on high for 4hrs then turn to low for another 1-2hrs (9depending on how big your pot roast is), add a little brown sugar on top for a crispy sweet crunch",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
5049aca8-21d9-49f9-a31e-b9eecc45c2bd,https://myfridgefood.com/recipes/dessert/contained-apple-pie/,50.0,377.0,5.0,68.0,12.0,3.0,,"directions                          Pre-Heat Oven to 375 F Step 1: Cut off the top of 4 apples off and discard. Remove the inside of each apple with a spoon or melon baller very carefully, as to not puncture the peel. Step 2: Remove skin from remaining apple(s) and slice very thinly. These apple pieces will give you the additional filling needed to fill the four apples you are baking.   Mix sliced apples with sugars and cinnamon in a bowl. If you prefer more or less cinnamon make adjustments as desired. Same goes for the sugar.   Scoop sliced apples into hollow apples Step 3: Roll out pie crust and slice into 1/4 inch strips.  You can also add a strip of pastry inside the top of the apple almost like a liner to add a little more texture/sweetness to the pie.   Cover the top of the apple in a lattice pattern with pie crust strips. Step 4: Place apples in an 8Ãƒâ€”8 pan.  Add just enough water to the cover the bottom of the pan.   Cover with foil and bake for 20-25 minutes.   Remove foil and bake for an additional 20 minutes or until crust is golden brown and sliced apples are soft. more at domesticdilettante.com",2024-08-22,http://myfridgefood.com/Media/Recipe/13308206830001pb.jpg
